id,customer_name,sentiment,csat_score,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center
WTK-47348995-z-431104-VM,Regine Albasini,Negative,,10/24/2020,Billing Question,Charlotte,North Carolina,Web,Within SLA,25,Denver/CO
YZW-34874267-t-124082-P9,Sol Kubica,Neutral,,10/14/2020,Billing Question,Kalamazoo,Michigan,Call-Center,Within SLA,39,Los Angeles/CA
XCY-92975117-P-767856-QQ,Fidelity Siveter,Neutral,,10/30/2020,Billing Question,Springfield,Massachusetts,Email,Within SLA,14,Los Angeles/CA
KTW-59246080-u-157854-Mt,Kimmie Berge,Negative,5,10/21/2020,Billing Question,Hot Springs National Park,Arkansas,Call-Center,Above SLA,40,Los Angeles/CA
ZUY-62039832-N-267296-Mf,Guenevere Veltmann,Neutral,,10/16/2020,Billing Question,Tampa,Florida,Chatbot,Below SLA,8,Chicago/IL
AJN-35711807-O-141816-Ob,Padraic Winthrop,Negative,5,10/10/2020,Payments,Jamaica,New York,Call-Center,Below SLA,43,Los Angeles/CA
AUT-06258254-j-222919-r0,Monty Espin,Neutral,6,10/29/2020,Billing Question,Brooklyn,New York,Email,Within SLA,12,Los Angeles/CA
MMS-25778828-f-252527-Kb,Rheba Bohlmann,Neutral,,10/11/2020,Payments,Cheyenne,Wyoming,Call-Center,Within SLA,21,Baltimore/MD
IMF-65869610-I-428282-DF,Emiline Faux,Neutral,,10/15/2020,Billing Question,Riverside,California,Call-Center,Below SLA,33,Los Angeles/CA
JAY-67452262-2-765213-3z,Salim Beautyman,Neutral,7,10/3/2020,Billing Question,Bakersfield,California,Web,Within SLA,13,Los Angeles/CA
UMQ-46948021-E-419628-VZ,Guillemette Olpin,Very Negative,,10/11/2020,Billing Question,Naples,Florida,Web,Within SLA,28,Los Angeles/CA
TPM-51442558-l-481117-QY,Eugen Veldstra,Neutral,6,10/18/2020,Payments,Albuquerque,New Mexico,Call-Center,Within SLA,45,Chicago/IL
EZJ-82884312-N-334190-jE,Cletus Fairlaw,Negative,,10/10/2020,Service Outage,Long Beach,California,Email,Below SLA,43,Baltimore/MD
GKY-77470635-g-638727-ys,Audie Gilstin,Negative,,10/19/2020,Payments,Fresno,California,Call-Center,Below SLA,29,Los Angeles/CA
ZHN-62296956-F-941553-Th,Zilvia Everill,Very Negative,1,10/5/2020,Billing Question,Huntington,West Virginia,Chatbot,Within SLA,20,Los Angeles/CA
UCC-41897593-Z-045441-Ld,Billy Kurt,Negative,6,10/13/2020,Billing Question,Alexandria,Louisiana,Email,Within SLA,32,Los Angeles/CA
UFX-72076636-8-064649-49,Stafford Orthmann,Very Negative,,10/22/2020,Billing Question,Salt Lake City,Utah,Email,Within SLA,27,Denver/CO
SCP-22962118-j-916171-Ag,Fletcher Busch,Neutral,,10/27/2020,Billing Question,Sacramento,California,Web,Below SLA,39,Denver/CO
OHS-17842180-S-950736-ga,Staford Covington,Neutral,,10/14/2020,Payments,Cleveland,Ohio,Call-Center,Within SLA,36,Los Angeles/CA
XPB-19985617-Q-060497-Jr,Em Tunnicliff,Very Negative,,10/9/2020,Billing Question,Apache Junction,Arizona,Web,Within SLA,8,Baltimore/MD
QDN-10697681-4-176056-MO,Frasquito Grinnikov,Neutral,,10/25/2020,Service Outage,Newark,New Jersey,Email,Within SLA,45,Los Angeles/CA
EVM-72590344-j-677647-q2,Bertine Ecob,Negative,,10/3/2020,Billing Question,Chattanooga,Tennessee,Call-Center,Within SLA,26,Denver/CO
LVF-68088194-b-517252-ql,Ely Laugherane,Negative,4,10/18/2020,Billing Question,Chattanooga,Tennessee,Web,Below SLA,39,Chicago/IL
WNY-55152499-K-203332-zl,Minette Klaaassen,Very Negative,1,10/23/2020,Billing Question,Topeka,Kansas,Email,Within SLA,36,Los Angeles/CA
PRG-77354692-b-084652-DC,Angela MacAne,Very Negative,4,10/18/2020,Billing Question,Houston,Texas,Call-Center,Below SLA,9,Denver/CO
ZQK-13467579-8-874374-Mh,Delphine Romans,Negative,5,10/15/2020,Billing Question,Spokane,Washington,Call-Center,Above SLA,45,Los Angeles/CA
JTG-79092804-S-101063-Co,Odele Ruter,Negative,4,10/26/2020,Payments,Mobile,Alabama,Call-Center,Above SLA,41,Los Angeles/CA
LEA-24552924-7-168299-VG,Pamella Inger,Negative,6,10/16/2020,Payments,Edmond,Oklahoma,Call-Center,Within SLA,43,Baltimore/MD
LRW-04746122-0-535661-1j,Talia Ellif,Very Positive,9,10/13/2020,Billing Question,Raleigh,North Carolina,Email,Above SLA,28,Baltimore/MD
DVK-07855247-T-503047-e8,Conny Daugherty,Neutral,,10/28/2020,Billing Question,El Paso,Texas,Email,Within SLA,14,Los Angeles/CA
GES-13967429-b-026038-rs,Lissa Kristufek,Negative,4,10/26/2020,Payments,Fort Worth,Texas,Call-Center,Within SLA,8,Los Angeles/CA
DBW-20217159-g-979741-e6,Leon Tupie,Neutral,8,10/16/2020,Billing Question,Pueblo,Colorado,Web,Above SLA,41,Denver/CO
MEA-89771400-1-973246-Lw,Kathie Donan,Negative,,10/2/2020,Billing Question,Houston,Texas,Email,Within SLA,24,Los Angeles/CA
JUL-95422920-V-676059-Ci,Gabey Fautly,Neutral,,10/15/2020,Billing Question,Saint Petersburg,Florida,Call-Center,Within SLA,15,Los Angeles/CA
IVR-44306419-E-961260-IB,Cynthea Antuk,Positive,,10/21/2020,Billing Question,Spokane,Washington,Call-Center,Within SLA,34,Los Angeles/CA
RJK-83374527-5-133700-Wl,Theobald Vittet,Neutral,,10/16/2020,Billing Question,Fort Lauderdale,Florida,Call-Center,Within SLA,33,Baltimore/MD
ZAS-99014082-v-808903-x6,Logan Soame,Negative,,10/27/2020,Billing Question,Salt Lake City,Utah,Web,Within SLA,37,Los Angeles/CA
KZD-19656570-w-700801-jr,Law Zanardii,Very Negative,,10/15/2020,Billing Question,Omaha,Nebraska,Chatbot,Within SLA,37,Baltimore/MD
GJN-80291113-S-213023-In,Brook Adamovitch,Very Positive,,10/24/2020,Billing Question,New York City,New York,Web,Within SLA,32,Baltimore/MD
IAI-75234947-r-256473-ND,Seth Baumler,Neutral,,10/11/2020,Billing Question,Largo,Florida,Chatbot,Within SLA,29,Los Angeles/CA
IUC-75788039-t-276917-ps,Riki Winterscale,Negative,4,10/19/2020,Billing Question,Rochester,New York,Call-Center,Below SLA,21,Los Angeles/CA
BFI-26519774-t-345633-SV,Barton Bresson,Neutral,,10/30/2020,Billing Question,Washington,District of Columbia,Chatbot,Above SLA,33,Denver/CO
EDC-84899610-U-434885-P4,Amalee Dominguez,Very Positive,9,10/9/2020,Service Outage,Philadelphia,Pennsylvania,Web,Within SLA,30,Chicago/IL
BDM-29553773-X-309554-rP,Miguelita Siebart,Neutral,,10/13/2020,Billing Question,Brooklyn,New York,Call-Center,Above SLA,22,Los Angeles/CA
NEV-86539118-b-705334-gu,Idell Dalla,Positive,,10/26/2020,Billing Question,New Orleans,Louisiana,Chatbot,Above SLA,14,Los Angeles/CA
SCF-96570366-Y-425343-mF,Malissa Winstanley,Very Negative,,10/30/2020,Billing Question,Albuquerque,New Mexico,Call-Center,Below SLA,29,Baltimore/MD
KJV-55231737-I-051428-qE,Demeter Sille,Negative,,10/19/2020,Billing Question,Glendale,California,Call-Center,Above SLA,42,Baltimore/MD
JMV-76817065-Q-749458-xI,Perice Beeze,Negative,5,10/18/2020,Billing Question,Sacramento,California,Web,Above SLA,39,Chicago/IL
CIS-34161675-g-176391-t3,August Devanny,Negative,6,10/12/2020,Service Outage,New York City,New York,Email,Within SLA,29,Baltimore/MD
IGT-37405815-W-845131-y1,Isiahi Gudger,Very Negative,,10/29/2020,Payments,Littleton,Colorado,Call-Center,Within SLA,17,Chicago/IL
RAB-71043458-H-387297-V8,Karlik Dinneges,Very Positive,9,10/2/2020,Billing Question,Port Washington,New York,Call-Center,Within SLA,18,Baltimore/MD
DXY-84782537-A-356941-ke,Darcey Pettican,Negative,6,10/4/2020,Billing Question,Berkeley,California,Email,Within SLA,37,Los Angeles/CA
EKD-73377435-y-857135-oe,Viola Guye,Neutral,7,10/22/2020,Billing Question,Amarillo,Texas,Email,Within SLA,17,Los Angeles/CA
RQU-36318421-9-736312-c6,Rosamund Cheesman,Positive,,10/21/2020,Billing Question,Norcross,Georgia,Web,Within SLA,29,Baltimore/MD
PEA-61141007-7-291445-H9,Aeriel Scopham,Negative,,10/2/2020,Billing Question,South Bend,Indiana,Email,Within SLA,11,Chicago/IL
RJP-56873379-m-462077-Xa,Farleigh Todarini,Very Negative,4,10/13/2020,Billing Question,San Jose,California,Call-Center,Within SLA,25,Los Angeles/CA
ZVK-98639358-t-260329-yJ,Dorothea Buss,Negative,,10/4/2020,Billing Question,Mobile,Alabama,Email,Within SLA,28,Chicago/IL
KCQ-63925588-r-979851-qD,Casandra Lyte,Negative,,10/6/2020,Billing Question,Chicago,Illinois,Call-Center,Within SLA,40,Los Angeles/CA
TTS-68549107-E-477842-PA,Rosalia Albury,Very Positive,,10/18/2020,Billing Question,New York City,New York,Call-Center,Below SLA,29,Baltimore/MD
RUQ-73029626-5-882473-W2,Kaylee Lemmon,Very Positive,,10/24/2020,Billing Question,Scottsdale,Arizona,Call-Center,Within SLA,25,Los Angeles/CA
JXU-82878031-g-557308-gP,Dosi holmes,Neutral,7,10/14/2020,Service Outage,Battle Creek,Michigan,Chatbot,Within SLA,11,Baltimore/MD
MGN-32044906-Q-608224-U5,Cathyleen Deacock,Very Positive,,10/5/2020,Billing Question,Young America,Minnesota,Web,Within SLA,5,Los Angeles/CA
PFX-27916947-7-976322-jJ,Riley Featherstonhaugh,Negative,,10/10/2020,Billing Question,Cincinnati,Ohio,Web,Within SLA,12,Baltimore/MD
UAR-87472717-W-528712-wT,Clari Stow,Very Negative,3,10/21/2020,Billing Question,Lansing,Michigan,Chatbot,Within SLA,35,Los Angeles/CA
IIR-40747664-C-099432-lg,Godwin Matthewes,Negative,3,10/7/2020,Billing Question,White Plains,New York,Web,Within SLA,43,Los Angeles/CA
OLK-91805261-o-039093-BF,Ainslee Nettleship,Negative,,10/2/2020,Service Outage,Lawrenceville,Georgia,Chatbot,Within SLA,5,Chicago/IL
VZX-90835210-B-385360-ve,Ellis Fassbender,Very Positive,10,10/12/2020,Payments,Zephyrhills,Florida,Call-Center,Within SLA,33,Baltimore/MD
ZBQ-54427116-b-293241-I4,Elsie De Vile,Neutral,,10/25/2020,Billing Question,Miami,Florida,Web,Below SLA,11,Los Angeles/CA
JVR-33665919-7-767660-bk,Antoinette Martinson,Negative,,10/14/2020,Billing Question,Las Vegas,Nevada,Chatbot,Within SLA,33,Los Angeles/CA
BKH-18169799-F-289044-kM,Chucho Jerisch,Neutral,,10/9/2020,Billing Question,Saint Louis,Missouri,Call-Center,Within SLA,32,Denver/CO
ASE-10507441-p-733578-vC,Beret Pautot,Negative,,10/10/2020,Payments,San Bernardino,California,Call-Center,Within SLA,23,Los Angeles/CA
SXZ-17979676-D-804542-u1,Cacilia Recke,Very Negative,,10/15/2020,Billing Question,San Jose,California,Email,Below SLA,38,Denver/CO
IRQ-98732140-x-246163-u9,Morgana Phillipps,Neutral,,10/20/2020,Service Outage,New Haven,Connecticut,Chatbot,Within SLA,38,Los Angeles/CA
VYN-99329481-s-526960-fK,Abbe Giannini,Very Positive,,10/23/2020,Billing Question,Austin,Texas,Email,Below SLA,6,Baltimore/MD
GCA-45775824-Z-766708-oe,Godfrey Gilhespy,Very Negative,,10/24/2020,Service Outage,Harrisburg,Pennsylvania,Chatbot,Above SLA,37,Chicago/IL
AFX-00514708-l-344109-rs,Sayres Clemes,Very Negative,4,10/22/2020,Billing Question,Loretto,Minnesota,Call-Center,Within SLA,36,Denver/CO
UEA-12565286-d-920730-rP,Welsh Fleeman,Neutral,7,10/27/2020,Billing Question,Youngstown,Ohio,Web,Within SLA,42,Denver/CO
OPH-76338844-a-203716-ua,Orbadiah Rittmeier,Very Negative,,10/19/2020,Billing Question,Kansas City,Missouri,Web,Above SLA,25,Los Angeles/CA
YOV-86035737-B-301260-Gm,Mikaela Plinck,Positive,,10/19/2020,Payments,Orlando,Florida,Call-Center,Above SLA,6,Baltimore/MD
FKB-75746455-Q-982571-5G,Bobbie Ortner,Negative,,10/13/2020,Service Outage,Austin,Texas,Email,Within SLA,43,Baltimore/MD
OIO-82894261-A-356913-Ov,Bernie Este,Negative,3,10/6/2020,Payments,Cincinnati,Ohio,Call-Center,Below SLA,15,Los Angeles/CA
MEG-76009743-G-323856-Ih,Jen Casserly,Neutral,,10/23/2020,Billing Question,Denver,Colorado,Web,Within SLA,17,Baltimore/MD
KST-76966059-6-259005-Mh,Cora Blowen,Very Positive,10,10/6/2020,Billing Question,Birmingham,Alabama,Email,Within SLA,20,Los Angeles/CA
XBX-56168075-u-621037-ro,Willy Bevington,Neutral,5,10/2/2020,Billing Question,Eugene,Oregon,Email,Below SLA,34,Baltimore/MD
JWL-25203034-V-564503-E3,Ermentrude Firebrace,Negative,,10/25/2020,Service Outage,Spokane,Washington,Chatbot,Within SLA,16,Los Angeles/CA
DZI-75924792-c-837725-GV,Melonie Stanger,Neutral,,10/18/2020,Billing Question,Newark,New Jersey,Web,Below SLA,26,Los Angeles/CA
ATM-26392355-W-905072-IC,Daphna Frissell,Very Negative,4,10/22/2020,Billing Question,Helena,Montana,Email,Within SLA,24,Chicago/IL
EKO-29840372-E-803347-mj,Verney Harron,Negative,,10/2/2020,Service Outage,Reno,Nevada,Chatbot,Above SLA,34,Baltimore/MD
GEN-16441878-l-552189-aP,Beatrice Hammonds,Positive,,10/30/2020,Service Outage,Arlington,Texas,Chatbot,Within SLA,27,Los Angeles/CA
SBJ-65757662-v-618545-5Y,Zorina Doveston,Positive,,10/29/2020,Billing Question,Saint Louis,Missouri,Chatbot,Within SLA,31,Baltimore/MD
BUV-28225880-J-463230-lv,Zedekiah Skellington,Positive,7,10/24/2020,Service Outage,Detroit,Michigan,Email,Within SLA,36,Los Angeles/CA
CXF-78317402-G-845121-QN,Tiffany Eardley,Positive,,10/5/2020,Billing Question,Columbus,Mississippi,Email,Below SLA,5,Chicago/IL
ZAL-57360035-K-406151-Pj,Travus Daveley,Negative,,10/29/2020,Billing Question,Glendale,California,Email,Within SLA,23,Baltimore/MD
EQD-91051672-f-124572-3w,Iain Gawen,Neutral,,10/27/2020,Billing Question,Billings,Montana,Web,Within SLA,8,Los Angeles/CA
CPA-46128865-9-209839-FC,Romain Claesens,Very Positive,,10/19/2020,Billing Question,Lincoln,Nebraska,Chatbot,Below SLA,26,Los Angeles/CA
MWG-01433241-v-965934-gN,Hill Backshall,Neutral,,10/29/2020,Service Outage,Norcross,Georgia,Email,Below SLA,14,Baltimore/MD
PRV-71806491-b-641635-fo,Coralie Powter,Positive,,10/19/2020,Service Outage,Flushing,New York,Chatbot,Within SLA,40,Baltimore/MD
ETE-51334703-e-224134-wn,Caryl Bartolic,Negative,6,10/2/2020,Billing Question,Pasadena,California,Email,Above SLA,38,Baltimore/MD
RLG-57065424-A-610713-Mh,Jacinda Oels,Neutral,8,10/18/2020,Billing Question,Washington,District of Columbia,Email,Within SLA,10,Chicago/IL
UKJ-55054017-H-074995-1R,Fayre Ledger,Neutral,,10/21/2020,Billing Question,Indianapolis,Indiana,Call-Center,Below SLA,37,Baltimore/MD
PIZ-46760480-i-520640-NX,Sascha Clubbe,Very Negative,,10/17/2020,Billing Question,Grand Rapids,Michigan,Email,Below SLA,13,Baltimore/MD
JSY-76640523-o-887669-z8,Frederick Ingleston,Negative,,10/19/2020,Billing Question,El Paso,Texas,Chatbot,Above SLA,7,Baltimore/MD
AJS-66104291-n-166869-ZM,Tobi O'Corr,Negative,,10/26/2020,Payments,Clearwater,Florida,Call-Center,Below SLA,40,Chicago/IL
MBT-99664037-s-938143-FI,Edita Ruddick,Positive,9,10/21/2020,Billing Question,Dallas,Texas,Chatbot,Within SLA,9,Los Angeles/CA
OQO-11470811-V-171921-YL,Papagena Dalliston,Very Negative,,10/10/2020,Payments,Aurora,Illinois,Call-Center,Below SLA,34,Los Angeles/CA
DKR-05903852-X-802065-zy,Jorrie Hinckesman,Neutral,6,10/2/2020,Billing Question,Houston,Texas,Call-Center,Within SLA,28,Los Angeles/CA
ABD-18250411-a-121317-mv,Malvina Scurman,Very Positive,9,10/24/2020,Billing Question,Green Bay,Wisconsin,Web,Within SLA,38,Los Angeles/CA
KIZ-67875746-K-841760-Ki,Abigael Elsworth,Negative,,10/26/2020,Service Outage,Inglewood,California,Chatbot,Below SLA,45,Denver/CO
QJF-92324231-k-355666-6T,Xenos Willows,Very Negative,2,10/3/2020,Billing Question,Los Angeles,California,Web,Below SLA,17,Los Angeles/CA
GRQ-27511423-d-216267-qv,Bran Davio,Negative,,10/2/2020,Billing Question,Riverside,California,Web,Within SLA,26,Los Angeles/CA
QKB-33903790-2-438647-fW,Philippe Barraclough,Positive,,10/25/2020,Billing Question,Denver,Colorado,Web,Below SLA,16,Baltimore/MD
QKP-25904706-8-834938-55,Mariel Christol,Negative,,10/29/2020,Billing Question,Orange,California,Call-Center,Below SLA,10,Denver/CO
FCC-79098157-i-414772-41,Gerri Pipe,Negative,4,10/21/2020,Billing Question,Tampa,Florida,Email,Within SLA,34,Los Angeles/CA
YQY-02365457-i-222955-QG,Gay Mephan,Neutral,,10/23/2020,Billing Question,Los Angeles,California,Chatbot,Below SLA,28,Los Angeles/CA
VRD-42785356-J-520032-fJ,Alexina Molder,Positive,8,10/26/2020,Billing Question,Phoenix,Arizona,Chatbot,Below SLA,37,Baltimore/MD
SBX-56838590-S-231590-3e,Edgard Boultwood,Neutral,,10/12/2020,Billing Question,San Francisco,California,Chatbot,Within SLA,7,Los Angeles/CA
WIJ-87634961-N-434730-Kl,Titos Bowen,Negative,,10/10/2020,Billing Question,Fresno,California,Web,Above SLA,5,Los Angeles/CA
QLX-71960270-G-603584-2r,Trent Deval,Very Positive,,10/1/2020,Billing Question,Atlanta,Georgia,Web,Within SLA,9,Baltimore/MD
PWH-65171046-e-656382-BM,Caritta Grover,Positive,,10/30/2020,Service Outage,Naples,Florida,Email,Above SLA,39,Los Angeles/CA
HTY-74948397-m-661974-Zy,Fiorenze Churm,Negative,3,10/2/2020,Billing Question,San Diego,California,Call-Center,Within SLA,13,Los Angeles/CA
QAY-74436595-O-004994-KL,Mirabelle Revitt,Neutral,7,10/5/2020,Service Outage,El Paso,Texas,Email,Within SLA,21,Baltimore/MD
MCN-36749957-L-979045-Qf,Milt Quadling,Negative,3,10/26/2020,Service Outage,Syracuse,New York,Chatbot,Within SLA,43,Denver/CO
QQB-39694581-K-298754-lV,Davita Newell,Neutral,7,10/7/2020,Billing Question,Trenton,New Jersey,Chatbot,Above SLA,40,Baltimore/MD
QPT-12767674-K-926283-4i,Pete Ames,Very Negative,4,10/14/2020,Service Outage,El Paso,Texas,Web,Within SLA,20,Los Angeles/CA
YLY-96773862-a-670318-Cw,Dmitri Brotherton,Negative,,10/20/2020,Service Outage,Trenton,New Jersey,Chatbot,Within SLA,19,Baltimore/MD
TYE-17834928-L-980570-36,Melisandra Basso,Negative,,10/19/2020,Billing Question,Cincinnati,Ohio,Email,Within SLA,38,Los Angeles/CA
KCX-64762305-Z-387500-qA,Sheffie Keilty,Very Negative,,10/26/2020,Billing Question,Columbia,Missouri,Email,Within SLA,22,Los Angeles/CA
XVH-65380419-b-948147-34,Jacky Boyer,Negative,,10/8/2020,Billing Question,Springfield,Ohio,Web,Below SLA,10,Denver/CO
SFK-10031888-3-463070-AY,Kaela Eichmann,Positive,7,10/14/2020,Billing Question,Washington,District of Columbia,Call-Center,Within SLA,41,Denver/CO
GXB-51309242-0-040479-jT,Lawry Pride,Neutral,,10/16/2020,Billing Question,Shreveport,Louisiana,Call-Center,Within SLA,26,Baltimore/MD
YKY-17142942-q-290692-af,Nananne Grunbaum,Negative,,10/18/2020,Service Outage,San Diego,California,Chatbot,Within SLA,29,Baltimore/MD
QOU-16542228-L-288706-D7,Dehlia Swire,Very Positive,,10/28/2020,Billing Question,Memphis,Tennessee,Chatbot,Below SLA,20,Los Angeles/CA
JVI-35479748-t-815163-AS,Brana Staries,Negative,,10/17/2020,Payments,Denver,Colorado,Call-Center,Within SLA,9,Los Angeles/CA
FIG-75309158-y-093269-qa,Staford Bellenie,Very Positive,,10/2/2020,Billing Question,Brooklyn,New York,Email,Below SLA,12,Baltimore/MD
UCI-79130984-n-586266-9d,Rick Jillins,Positive,7,10/27/2020,Billing Question,Buffalo,New York,Chatbot,Within SLA,25,Los Angeles/CA
TTO-29536162-w-592652-b7,Ethelred Iverson,Very Positive,9,10/8/2020,Billing Question,Orange,California,Chatbot,Above SLA,25,Baltimore/MD
VDS-74111649-R-268812-8w,Devin Capenor,Very Positive,9,10/18/2020,Service Outage,Wilkes Barre,Pennsylvania,Chatbot,Within SLA,27,Los Angeles/CA
PDX-69318838-L-695279-Ui,Fielding Haruard,Very Negative,,10/8/2020,Billing Question,Gulfport,Mississippi,Chatbot,Below SLA,18,Denver/CO
TPU-23764111-m-361929-lL,Madelene Jelf,Very Negative,,10/12/2020,Payments,Columbus,Georgia,Call-Center,Within SLA,38,Los Angeles/CA
GKX-77540608-z-440092-cJ,Lexi Cabedo,Positive,8,10/30/2020,Billing Question,Saint Paul,Minnesota,Chatbot,Below SLA,12,Denver/CO
FLF-61445778-S-688354-uf,Elijah Canfer,Neutral,7,10/16/2020,Billing Question,San Angelo,Texas,Chatbot,Within SLA,29,Baltimore/MD
NIX-20449749-c-632210-8v,Nicole Bond,Positive,,10/18/2020,Billing Question,Springfield,Virginia,Email,Within SLA,9,Baltimore/MD
BBK-73311770-g-613190-HU,Bernadine Hurler,Very Negative,,10/15/2020,Billing Question,Las Vegas,Nevada,Chatbot,Within SLA,39,Denver/CO
CTH-65081774-a-009608-GO,Imojean Norcliff,Neutral,,10/3/2020,Service Outage,Kansas City,Missouri,Chatbot,Below SLA,19,Baltimore/MD
OFO-16724720-o-362116-a6,Melvyn Dowbekin,Negative,,10/20/2020,Payments,Charleston,West Virginia,Call-Center,Within SLA,37,Baltimore/MD
FSR-14622679-s-177662-OD,Kim Leneve,Very Positive,,10/17/2020,Billing Question,Van Nuys,California,Call-Center,Within SLA,10,Chicago/IL
JLM-06604450-X-543768-75,Dianne Palfreman,Neutral,8,10/1/2020,Payments,Idaho Falls,Idaho,Call-Center,Within SLA,8,Baltimore/MD
ZHN-49287192-d-448760-6O,Eli Lewsie,Very Negative,2,10/26/2020,Billing Question,New York City,New York,Email,Above SLA,36,Los Angeles/CA
BUO-20317634-Y-488713-Li,Shepherd Sayce,Very Positive,,10/15/2020,Payments,Houston,Texas,Call-Center,Below SLA,14,Baltimore/MD
MDD-96688683-f-437342-lR,Sarge Di Maggio,Negative,,10/26/2020,Billing Question,Saint Cloud,Minnesota,Email,Within SLA,40,Baltimore/MD
UKI-47609157-9-462377-2g,Gwenneth Gladwish,Neutral,,10/28/2020,Payments,Wilmington,Delaware,Call-Center,Above SLA,31,Los Angeles/CA
CLB-55361304-y-008470-kt,Shandy Karpfen,Negative,5,10/8/2020,Billing Question,Jacksonville,Florida,Chatbot,Above SLA,33,Denver/CO
ELR-17839887-4-751631-PM,Alika Charman,Very Positive,,10/11/2020,Service Outage,Buffalo,New York,Email,Within SLA,23,Baltimore/MD
BNL-06464420-0-074075-7V,Berty Haggith,Very Negative,,10/13/2020,Payments,Fresno,California,Call-Center,Within SLA,30,Chicago/IL
TPH-61117003-X-293200-hY,Analise Gronow,Neutral,5,10/19/2020,Billing Question,Philadelphia,Pennsylvania,Web,Below SLA,22,Los Angeles/CA
XDD-27026134-N-446854-1b,Ariela Trudgian,Negative,4,10/21/2020,Service Outage,Reno,Nevada,Email,Below SLA,19,Los Angeles/CA
AYY-74808434-O-713222-ox,Abigale Dryden,Very Positive,,10/11/2020,Billing Question,West Palm Beach,Florida,Web,Within SLA,29,Los Angeles/CA
